book_id,book_title,news_id,news_title,similarity_score,rank
305,Raymie Nightingale,48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
306,Playing from the Heart,29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0598,1
306,Playing from the Heart,50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.0,2
306,Playing from the Heart,48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
307,Maybe Something Beautiful: How Art Transformed a Neighborhood,25,E-commerce transformation through blockchain technology - Digital Watch Observatory,0.0601,1
307,Maybe Something Beautiful: How Art Transformed a Neighborhood,39,Patented: Island Technology's Kernel-Based Protection of Computer Processes and More North Texas Inventive Activity - Dallas Innovates,0.0252,2
307,Maybe Something Beautiful: How Art Transformed a Neighborhood,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0,3
308,The Wild Robot,39,Patented: Island Technology's Kernel-Based Protection of Computer Processes and More North Texas Inventive Activity - Dallas Innovates,0.0659,1
308,The Wild Robot,41,Diabetes Dialogue: 2026 Technology Updates and American Diabetes Association Standards of Care - HCPLive,0.0352,2
308,The Wild Robot,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0082,3
309,The Thing About Jellyfish,10,AI coding is now everywhere. But not everyone is convinced. - MIT Technology Review,0.0562,1
309,The Thing About Jellyfish,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0249,2
309,The Thing About Jellyfish,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0119,3
310,The Lonely Ones,8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0191,1
310,The Lonely Ones,4,2025 in review: How technology shapes our world - news.cgtn.com,0.0185,2
310,The Lonely Ones,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0179,3
311,The Day the Crayons Came Home (Crayons),8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0507,1
311,The Day the Crayons Came Home (Crayons),4,2025 in review: How technology shapes our world - news.cgtn.com,0.0378,2
311,The Day the Crayons Came Home (Crayons),14,Hype Correction - MIT Technology Review,0.037,3
312,The Cat in the Hat (Beginner Books B-1),29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0594,1
312,The Cat in the Hat (Beginner Books B-1),8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0121,2
312,The Cat in the Hat (Beginner Books B-1),27,Using AI Physics for Technology Computer-Aided Design Simulations - NVIDIA Developer,0.012,3
313,Red: The True Story of Red Riding Hood,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0172,1
313,Red: The True Story of Red Riding Hood,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0086,2
313,Red: The True Story of Red Riding Hood,18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0085,3
314,Horrible Bear!,5,UK launches taskforce to 'break down barriers' for women in tech - BBC,0.0215,1
314,Horrible Bear!,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0176,2
314,Horrible Bear!,36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0089,3
315,Green Eggs and Ham (Beginner Books B-16),29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0582,1
315,Green Eggs and Ham (Beginner Books B-16),49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0348,2
315,Green Eggs and Ham (Beginner Books B-16),48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
316,Counting Thyme,37,How China Built its ‘Manhattan Project’ To Rival West in AI Chips - Deccan Chronicle,0.0273,1
316,Counting Thyme,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0188,2
316,Counting Thyme,36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0178,3
317,Are We There Yet?,39,Patented: Island Technology's Kernel-Based Protection of Computer Processes and More North Texas Inventive Activity - Dallas Innovates,0.0433,1
317,Are We There Yet?,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0164,2
317,Are We There Yet?,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0097,3
318,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0072,1
318,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0057,2
318,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0039,3
319,Matilda,8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0196,1
319,Matilda,2,US pauses implementation of $40 billion technology deal with Britain - Reuters,0.015,2
319,Matilda,47,England unhappy with review technology after Carey reprieved in Adelaide test - Reuters,0.0136,3
320,Charlie and the Chocolate Factory (Charlie Bucket #1),17,Types of Technology: A Complete Overview [2026] - Simplilearn.com,0.0409,1
320,Charlie and the Chocolate Factory (Charlie Bucket #1),28,Hon Hai Technology Group (Foxconn) Board Director Ching-Ray Chang Distinguished As UNESCO Quantum 100 Honoree - PR Newswire,0.0393,2
320,Charlie and the Chocolate Factory (Charlie Bucket #1),18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0273,3
321,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",16,Technology of liberation or control? The political impacts of social media. Guest post by Alexander Fertig - World Bank Blogs,0.0277,1
321,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0073,2
321,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0058,3
322,You Are What You Love: The Spiritual Power of Habit,4,2025 in review: How technology shapes our world - news.cgtn.com,0.0567,1
322,You Are What You Love: The Spiritual Power of Habit,42,"Nitin Srivastava: The Transformational IT Leader Bridging Technology, Culture & Social Responsibility - India Technology News",0.0482,2
322,You Are What You Love: The Spiritual Power of Habit,37,How China Built its ‘Manhattan Project’ To Rival West in AI Chips - Deccan Chronicle,0.0433,3
323,God: The Most Unpleasant Character in All Fiction,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0071,1
323,God: The Most Unpleasant Character in All Fiction,12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0066,2
323,God: The Most Unpleasant Character in All Fiction,4,2025 in review: How technology shapes our world - news.cgtn.com,0.0041,3
324,The Book of Mormon,7,"England, umpire expert suggest faulty technology saved Carey - cricket.com.au",0.01,1
324,The Book of Mormon,28,Hon Hai Technology Group (Foxconn) Board Director Ching-Ray Chang Distinguished As UNESCO Quantum 100 Honoree - PR Newswire,0.0052,2
324,The Book of Mormon,41,Diabetes Dialogue: 2026 Technology Updates and American Diabetes Association Standards of Care - HCPLive,0.0043,3
325,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",2,US pauses implementation of $40 billion technology deal with Britain - Reuters,0.0538,1
325,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",5,UK launches taskforce to 'break down barriers' for women in tech - BBC,0.0096,2
325,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",4,2025 in review: How technology shapes our world - news.cgtn.com,0.0082,3
326,The Bhagavad Gita,3,UK looks to restart cooperation after U.S. suspends tech deal - The Hindu,0.0629,1
326,The Bhagavad Gita,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0188,2
326,The Bhagavad Gita,18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0104,3
327,Choosing Our Religion: The Spiritual Lives of America's Nones,39,Patented: Island Technology's Kernel-Based Protection of Computer Processes and More North Texas Inventive Activity - Dallas Innovates,0.0149,1
327,Choosing Our Religion: The Spiritual Lives of America's Nones,50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.0,2
327,Choosing Our Religion: The Spiritual Lives of America's Nones,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0,3
328,Worlds Elsewhere: Journeys Around Shakespeareâs Globe,8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0562,1
328,Worlds Elsewhere: Journeys Around Shakespeareâs Globe,42,"Nitin Srivastava: The Transformational IT Leader Bridging Technology, Culture & Social Responsibility - India Technology News",0.0295,2
328,Worlds Elsewhere: Journeys Around Shakespeareâs Globe,37,How China Built its ‘Manhattan Project’ To Rival West in AI Chips - Deccan Chronicle,0.0219,3
329,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0894,1
329,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,4,2025 in review: How technology shapes our world - news.cgtn.com,0.0667,2
329,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0148,3
330,Reasons to Stay Alive,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0561,1
330,Reasons to Stay Alive,43,Credo Technology Stock Is Down 28% in Two Weeks. Is the Dip Worth Buying? - The Motley Fool,0.0397,2
330,Reasons to Stay Alive,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0203,3
331,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,25,E-commerce transformation through blockchain technology - Digital Watch Observatory,0.0423,1
331,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,16,Technology of liberation or control? The political impacts of social media. Guest post by Alexander Fertig - World Bank Blogs,0.0308,2
331,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,19,ACSC Guide on Quantum Technology and Cybersecurity - Cyble,0.0242,3
332,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",37,How China Built its ‘Manhattan Project’ To Rival West in AI Chips - Deccan Chronicle,0.0303,1
332,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",41,Diabetes Dialogue: 2026 Technology Updates and American Diabetes Association Standards of Care - HCPLive,0.025,2
332,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0222,3
333,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.1865,1
333,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,44,Micron Technology Reports Strong Growth in Q4 - Meyka,0.1388,2
333,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,25,E-commerce transformation through blockchain technology - Digital Watch Observatory,0.1008,3
334,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,33,"Micron Technology, Inc. Reports Results for the First Quarter of Fiscal 2026 - GlobeNewswire",0.0185,1
334,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,35,A Letter from Crawford Del Prete - International Data Corporation,0.0147,2
334,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0059,3
335,The Gutsy Girl: Escapades for Your Life of Epic Adventure,31,OQ Technology Believes Semiconductor IoT Breakthrough Will Open new Markets - Via Satellite,0.0133,1
335,The Gutsy Girl: Escapades for Your Life of Epic Adventure,27,Using AI Physics for Technology Computer-Aided Design Simulations - NVIDIA Developer,0.011,2
335,The Gutsy Girl: Escapades for Your Life of Epic Adventure,50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.0104,3
336,The Electric Pencil: Drawings from Inside State Hospital No. 3,4,2025 in review: How technology shapes our world - news.cgtn.com,0.0032,1
336,The Electric Pencil: Drawings from Inside State Hospital No. 3,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0032,2
336,The Electric Pencil: Drawings from Inside State Hospital No. 3,12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0029,3
